0.870 0.064 0.951 0.660   1.0
0.192 0.383 0.394 0.552   -1.0
0.603 0.891 0.920 0.909   1.0
0.692 0.034 0.168 0.896   -1.0
0.215 0.730 0.264 0.828   1.0
0.381 0.799 0.215 0.352   1.0*
0.522 0.222 0.016 0.473   -1.0
0.313 0.665 0.266 0.707   -1.0
0.317 0.310 0.108 0.237   -1.0
0.602 0.929 0.253 0.770   1.0
0.899 0.984 0.556 0.163   1.0
0.708 0.543 0.611 0.922   1.0
0.564 0.444 0.118 0.580   -1.0
0.001 0.893 0.581 0.267   -1.0
0.798 0.584 0.910 0.906   1.0
0.129 0.507 0.751 0.382   -1.0
0.577 0.281 0.261 0.132   -1.0
0.073 0.840 0.987 0.685   1.0
0.883 0.248 0.206 0.002   -1.0
0.123 0.003 0.721 0.704   -1.0
0.321 0.502 0.854 0.232   -1.0
0.676 0.361 0.915 0.427   1.0
0.192 0.004 0.024 0.454   -1.0
0.468 0.527 0.976 0.456   1.0
0.738 0.339 0.460 0.944   1.0
0.288 0.067 0.343 0.009   -1.0
0.613 0.331 0.273 0.468   -1.0
0.680 0.144 0.923 0.596   1.0
0.666 0.788 0.574 0.690   1.0
0.710 0.158 0.769 0.686   1.0
0.981 0.424 0.953 0.440   1.0
0.293 0.728 0.435 0.636   1.0
0.205 0.250 0.068 0.478   -1.0
0.630 0.159 0.861 0.553   1.0
0.432 0.219 0.542 0.007   -1.0
0.784 0.717 0.067 0.553   1.0
0.681 0.534 0.827 0.634   -1.0*
0.195 0.927 0.702 0.630   1.0
0.440 0.835 0.813 0.508   1.0
0.531 0.139 0.472 0.392   -1.0
0.226 0.824 0.911 0.769   1.0
0.820 0.553 0.548 0.887   1.0
0.950 0.568 0.640 0.777   1.0
0.614 0.972 0.129 0.316   1.0
0.692 0.756 0.437 0.505   1.0
0.750 0.035 0.403 0.222   -1.0
0.095 0.448 0.252 0.006   -1.0
0.082 0.826 0.770 0.630   1.0
0.876 0.580 0.281 0.515   1.0
0.483 0.129 0.330 0.612   -1.0
0.931 0.303 0.201 0.368   -1.0
0.465 0.118 0.843 0.868   1.0
0.271 0.962 0.787 0.522   -1.0*
0.004 0.604 0.794 0.774   1.0
0.507 0.649 0.815 0.788   1.0
0.172 0.271 0.293 0.502   -1.0
0.738 0.433 0.186 0.938   1.0
0.994 0.403 0.918 0.837   1.0
0.258 0.108 0.233 0.045   -1.0
0.201 0.049 0.234 0.994   -1.0
0.469 0.501 0.472 0.283   -1.0
0.636 0.455 0.559 0.929   -1.0*
0.442 0.667 0.390 0.628   1.0
0.190 0.622 0.008 0.109   -1.0
0.278 0.367 0.567 0.511   -1.0
0.197 0.711 0.461 0.432   -1.0
0.284 0.900 0.206 0.756   1.0
0.495 0.392 0.639 0.054   -1.0
0.596 0.496 0.987 0.985   1.0
0.592 0.176 0.747 0.600   1.0
0.206 0.878 0.651 0.773   1.0
0.063 0.971 0.100 0.525   -1.0
0.806 0.809 0.303 0.012   -1.0
0.486 0.507 0.956 0.125   1.0
0.277 0.721 0.057 0.265   -1.0
0.182 0.857 0.882 0.928   1.0
0.167 0.134 0.334 0.819   -1.0
0.723 0.882 0.878 0.823   1.0
0.281 0.629 0.215 0.584   -1.0
0.780 0.070 0.148 0.736   -1.0
0.709 0.013 0.916 0.767   1.0
0.623 0.948 0.135 0.505   1.0
0.591 0.672 0.011 0.926   1.0
0.918 0.649 0.373 0.797   1.0
0.779 0.077 0.102 0.994   -1.0
0.743 0.774 0.731 0.891   1.0
0.927 0.601 0.523 0.843   1.0
0.801 0.466 0.316 0.936   -1.0*
0.192 0.527 0.643 0.203   -1.0
0.133 0.121 0.102 0.506   -1.0
0.574 0.285 0.995 0.676   1.0
0.656 0.419 0.054 0.388   -1.0
0.564 0.314 0.911 0.087   -1.0
0.278 0.887 0.623 0.594   1.0
0.594 0.786 0.350 0.237   1.0*
0.802 0.370 0.111 0.904   1.0
0.029 0.478 0.161 0.024   -1.0
0.441 0.680 0.572 0.495   1.0
0.882 0.058 0.382 0.793   1.0
0.540 0.072 0.032 0.163   -1.0
0.855 0.756 0.452 0.205   -1.0*
0.442 0.007 0.363 0.552   -1.0
0.239 0.581 0.389 0.400   -1.0
0.543 0.841 0.285 0.115   -1.0
0.353 0.997 0.393 0.735   1.0
0.538 0.275 0.862 0.570   1.0
0.527 0.425 0.193 0.980   1.0
0.186 0.421 0.638 0.549   1.0*
0.549 0.788 0.555 0.939   1.0
0.160 0.481 0.028 0.445   -1.0
0.364 0.798 0.593 0.757   1.0
0.383 0.295 0.808 0.245   -1.0
0.245 0.773 0.291 0.438   -1.0
0.921 0.625 0.174 0.559   1.0
0.147 0.108 0.961 0.702   -1.0
0.149 0.862 0.528 0.178   -1.0
0.124 0.541 0.104 0.717   -1.0
0.637 0.100 0.594 0.444   -1.0
0.459 0.689 0.118 0.749   1.0
0.871 0.670 0.752 0.044   1.0
0.926 0.192 0.337 0.887   1.0
0.383 0.036 0.756 0.911   1.0
0.062 0.035 0.755 0.166   -1.0
0.053 0.803 0.852 0.647   1.0
0.198 0.106 0.937 0.316   -1.0
0.064 0.187 0.525 0.816   -1.0
0.755 0.742 0.423 0.091   1.0
0.317 0.475 0.665 0.072   -1.0
0.879 0.134 0.421 0.633   1.0
0.173 0.687 0.104 0.025   -1.0
0.352 0.223 0.439 0.288   -1.0
0.294 0.353 0.725 0.820   1.0
0.956 0.574 0.911 0.378   1.0
0.540 0.695 0.141 0.205   -1.0
0.527 0.084 0.902 0.947   1.0
0.202 0.120 0.404 0.306   -1.0
0.737 0.658 0.367 0.177   -1.0
